"year","country","dengue_count"
2010,"Argentina",48
2010,"Bolivia",12
2010,"Brazil",93
2010,"India",93
2010,"Indonesia",124
2010,"Mexico",138
2010,"Philippines",177
2010,"Singapore",98
2010,"Thailand",124
2010,"Venezuela",432
2010,"Argentina",39
2010,"Bolivia",12
2010,"Brazil",94
2010,"India",73
2010,"Indonesia",128
2010,"Mexico",103
2010,"Philippines",182
2010,"Singapore",101
2010,"Thailand",122
2010,"Venezuela",372
2010,"Argentina",34
2010,"Bolivia",12
2010,"Brazil",105
2010,"India",61
2010,"Indonesia",114
2010,"Mexico",60
2010,"Philippines",185
2010,"Singapore",97
2010,"Thailand",97
2010,"Venezuela",323
2010,"Argentina",36
2010,"Bolivia",10
2010,"Brazil",101
2010,"India",64
2010,"Indonesia",105
2010,"Mexico",50
2010,"Philippines",204
2010,"Singapore",106
2010,"Thailand",87
2010,"Venezuela",327
2011,"Argentina",41
2011,"Bolivia",14
2011,"Brazil",112
2011,"India",67
2011,"Indonesia",116
2011,"Mexico",49
2011,"Philippines",197
2011,"Singapore",106
2011,"Thailand",86
2011,"Venezuela",340
2011,"Argentina",41
2011,"Bolivia",51
2011,"Brazil",126
2011,"India",56
2011,"Indonesia",128
2011,"Mexico",51
2011,"Philippines",161
2011,"Singapore",109
2011,"Thailand",101
2011,"Venezuela",341
2011,"Argentina",53
2011,"Bolivia",68
2011,"Brazil",127
2011,"India",56
2011,"Indonesia",124
2011,"Mexico",48
2011,"Philippines",171
2011,"Singapore",107
2011,"Thailand",101
2011,"Venezuela",348
2011,"Argentina",63
2011,"Bolivia",58
2011,"Brazil",150
2011,"India",42
2011,"Indonesia",121
2011,"Mexico",48
2011,"Philippines",152
2011,"Singapore",111
2011,"Thailand",92
2011,"Venezuela",318
2011,"Argentina",77
2011,"Bolivia",85
2011,"Brazil",162
2011,"India",36
2011,"Indonesia",106
2011,"Mexico",42
2011,"Philippines",151
2011,"Singapore",111
2011,"Thailand",102
2011,"Venezuela",322
2011,"Argentina",77
2011,"Bolivia",115
2011,"Brazil",216
2011,"India",29
2011,"Indonesia",112
2011,"Mexico",45
2011,"Philippines",156
2011,"Singapore",99
2011,"Thailand",104
2011,"Venezuela",330
2011,"Argentina",89
2011,"Bolivia",101
2011,"Brazil",262
2011,"India",24
2011,"Indonesia",104
2011,"Mexico",43
2011,"Philippines",168
2011,"Singapore",89
2011,"Thailand",89
2011,"Venezuela",320
2011,"Argentina",87
2011,"Bolivia",104
2011,"Brazil",324
2011,"India",19
2011,"Indonesia",110
2011,"Mexico",52
2011,"Philippines",143
2011,"Singapore",93
2011,"Thailand",91
2011,"Venezuela",313
2011,"Argentina",87
2011,"Bolivia",80
2011,"Brazil",295
2011,"India",15
2011,"Indonesia",102
2011,"Mexico",67
2011,"Philippines",136
2011,"Singapore",93
2011,"Thailand",86
2011,"Venezuela",271
2011,"Argentina",142
2011,"Bolivia",80
2011,"Brazil",284
2011,"India",14
2011,"Indonesia",110
2011,"Mexico",79
2011,"Philippines",112
2011,"Singapore",93
2011,"Thailand",76
2011,"Venezuela",263
2011,"Argentina",202
2011,"Bolivia",84
2011,"Brazil",392
2011,"India",13
2011,"Indonesia",118
2011,"Mexico",86
2011,"Philippines",106
2011,"Singapore",94
2011,"Thailand",77
2011,"Venezuela",274
2011,"Argentina",193
2011,"Bolivia",92
2011,"Brazil",487
2011,"India",16
2011,"Indonesia",114
2011,"Mexico",76
2011,"Philippines",108
2011,"Singapore",99
2011,"Thailand",72
2011,"Venezuela",300
2011,"Argentina",202
2011,"Bolivia",96
2011,"Brazil",458
2011,"India",12
2011,"Indonesia",106
2011,"Mexico",78
2011,"Philippines",94
2011,"Singapore",100
2011,"Thailand",65
2011,"Venezuela",279
2011,"Argentina",207
2011,"Bolivia",109
2011,"Brazil",486
2011,"India",17
2011,"Indonesia",110
2011,"Mexico",81
2011,"Philippines",93
2011,"Singapore",104
2011,"Thailand",61
2011,"Venezuela",271
2011,"Argentina",169
2011,"Bolivia",100
2011,"Brazil",444
2011,"India",22
2011,"Indonesia",109
2011,"Mexico",85
2011,"Philippines",93
2011,"Singapore",95
2011,"Thailand",56
2011,"Venezuela",214
2011,"Argentina",96
2011,"Bolivia",89
2011,"Brazil",372
2011,"India",35
2011,"Indonesia",101
2011,"Mexico",62
2011,"Philippines",84
2011,"Singapore",90
2011,"Thailand",69
2011,"Venezuela",178
2011,"Argentina",99
2011,"Bolivia",94
2011,"Brazil",366
2011,"India",26
2011,"Indonesia",107
2011,"Mexico",85
2011,"Philippines",92
2011,"Singapore",94
2011,"Thailand",80
2011,"Venezuela",210
2011,"Argentina",72
2011,"Bolivia",76
2011,"Brazil",320
2011,"India",23
2011,"Indonesia",101
2011,"Mexico",81
2011,"Philippines",96
2011,"Singapore",91
2011,"Thailand",85
2011,"Venezuela",189
2011,"Argentina",89
2011,"Bolivia",58
2011,"Brazil",279
2011,"India",21
2011,"Indonesia",105
2011,"Mexico",75
2011,"Philippines",75
2011,"Singapore",88
2011,"Thailand",109
2011,"Venezuela",201
2011,"Argentina",77
2011,"Bolivia",50
2011,"Brazil",255
2011,"India",24
2011,"Indonesia",93
2011,"Mexico",82
2011,"Philippines",70
2011,"Singapore",90
2011,"Thailand",122
2011,"Venezuela",206
2011,"Argentina",55
2011,"Bolivia",40
2011,"Brazil",216
2011,"India",23
2011,"Indonesia",101
2011,"Mexico",84
2011,"Philippines",77
2011,"Singapore",93
2011,"Thailand",163
2011,"Venezuela",205
2011,"Argentina",53
2011,"Bolivia",46
2011,"Brazil",175
2011,"India",23
2011,"Indonesia",96
2011,"Mexico",80
2011,"Philippines",104
2011,"Singapore",102
2011,"Thailand",193
2011,"Venezuela",199
2011,"Argentina",55
2011,"Bolivia",46
2011,"Brazil",139
2011,"India",24
2011,"Indonesia",97
2011,"Mexico",80
2011,"Philippines",109
2011,"Singapore",99
2011,"Thailand",231
2011,"Venezuela",206
2011,"Argentina",41
2011,"Bolivia",34
2011,"Brazil",129
2011,"India",29
2011,"Indonesia",102
2011,"Mexico",78
2011,"Philippines",117
2011,"Singapore",108
2011,"Thailand",257
2011,"Venezuela",195
2011,"Argentina",41
2011,"Bolivia",27
2011,"Brazil",99
2011,"India",35
2011,"Indonesia",99
2011,"Mexico",73
2011,"Philippines",108
2011,"Singapore",104
2011,"Thailand",259
2011,"Venezuela",188
2011,"Argentina",43
2011,"Bolivia",21
2011,"Brazil",89
2011,"India",51
2011,"Indonesia",86
2011,"Mexico",69
2011,"Philippines",141
2011,"Singapore",123
2011,"Thailand",238
2011,"Venezuela",185
2011,"Argentina",29
2011,"Bolivia",16
2011,"Brazil",76
2011,"India",47
2011,"Indonesia",92
2011,"Mexico",86
2011,"Philippines",145
2011,"Singapore",128
2011,"Thailand",219
2011,"Venezuela",174
2011,"Argentina",24
2011,"Bolivia",11
2011,"Brazil",72
2011,"India",49
2011,"Indonesia",85
2011,"Mexico",98
2011,"Philippines",184
2011,"Singapore",129
2011,"Thailand",186
2011,"Venezuela",175
2011,"Argentina",14
2011,"Bolivia",12
2011,"Brazil",58
2011,"India",62
2011,"Indonesia",87
2011,"Mexico",100
2011,"Philippines",181
2011,"Singapore",134
2011,"Thailand",229
2011,"Venezuela",160
2011,"Argentina",29
2011,"Bolivia",12
2011,"Brazil",68
2011,"India",62
2011,"Indonesia",80
2011,"Mexico",118
2011,"Philippines",201
2011,"Singapore",152
2011,"Thailand",199
2011,"Venezuela",166
2011,"Argentina",29
2011,"Bolivia",9
2011,"Brazil",66
2011,"India",67
2011,"Indonesia",81
2011,"Mexico",106
2011,"Philippines",233
2011,"Singapore",151
2011,"Thailand",206
2011,"Venezuela",156
2011,"Argentina",27
2011,"Bolivia",7
2011,"Brazil",73
2011,"India",78
2011,"Indonesia",81
2011,"Mexico",95
2011,"Philippines",443
2011,"Singapore",148
2011,"Thailand",175
2011,"Venezuela",156
2011,"Argentina",24
2011,"Bolivia",10
2011,"Brazil",74
2011,"India",89
2011,"Indonesia",77
2011,"Mexico",94
2011,"Philippines",725
2011,"Singapore",134
2011,"Thailand",181
2011,"Venezuela",159
2011,"Argentina",29
2011,"Bolivia",13
2011,"Brazil",74
2011,"India",86
2011,"Indonesia",72
2011,"Mexico",93
2011,"Philippines",871
2011,"Singapore",119
2011,"Thailand",206
2011,"Venezuela",158
2011,"Argentina",29
2011,"Bolivia",12
2011,"Brazil",76
2011,"India",76
2011,"Indonesia",67
2011,"Mexico",104
2011,"Philippines",634
2011,"Singapore",112
2011,"Thailand",182
2011,"Venezuela",157
2011,"Argentina",29
2011,"Bolivia",12
2011,"Brazil",76
2011,"India",79
2011,"Indonesia",77
2011,"Mexico",118
2011,"Philippines",499
2011,"Singapore",118
2011,"Thailand",172
2011,"Venezuela",157
2011,"Argentina",19
2011,"Bolivia",11
2011,"Brazil",79
2011,"India",92
2011,"Indonesia",94
2011,"Mexico",111
2011,"Philippines",403
2011,"Singapore",110
2011,"Thailand",181
2011,"Venezuela",164
2011,"Argentina",19
2011,"Bolivia",10
2011,"Brazil",73
2011,"India",98
2011,"Indonesia",91
2011,"Mexico",131
2011,"Philippines",361
2011,"Singapore",117
2011,"Thailand",180
2011,"Venezuela",183
2011,"Argentina",29
2011,"Bolivia",10
2011,"Brazil",71
2011,"India",116
2011,"Indonesia",95
2011,"Mexico",161
2011,"Philippines",324
2011,"Singapore",122
2011,"Thailand",139
2011,"Venezuela",175
2011,"Argentina",27
2011,"Bolivia",10
2011,"Brazil",75
2011,"India",127
2011,"Indonesia",98
2011,"Mexico",167
2011,"Philippines",287
2011,"Singapore",112
2011,"Thailand",120
2011,"Venezuela",189
2011,"Argentina",24
2011,"Bolivia",12
2011,"Brazil",71
2011,"India",156
2011,"Indonesia",101
2011,"Mexico",171
2011,"Philippines",209
2011,"Singapore",116
2011,"Thailand",108
2011,"Venezuela",199
2011,"Argentina",29
2011,"Bolivia",18
2011,"Brazil",82
2011,"India",189
2011,"Indonesia",101
2011,"Mexico",178
2011,"Philippines",137
2011,"Singapore",104
2011,"Thailand",98
2011,"Venezuela",246
2011,"Argentina",31
2011,"Bolivia",19
2011,"Brazil",97
2011,"India",192
2011,"Indonesia",101
2011,"Mexico",165
2011,"Philippines",117
2011,"Singapore",104
2011,"Thailand",93
2011,"Venezuela",299
2011,"Argentina",34
2011,"Bolivia",18
2011,"Brazil",90
2011,"India",191
2011,"Indonesia",95
2011,"Mexico",128
2011,"Philippines",94
2011,"Singapore",109
2011,"Thailand",107
2011,"Venezuela",330
2011,"Argentina",36
2011,"Bolivia",17
2011,"Brazil",97
2011,"India",142
2011,"Indonesia",100
2011,"Mexico",130
2011,"Philippines",85
2011,"Singapore",116
2011,"Thailand",140
2011,"Venezuela",296
2011,"Argentina",39
2011,"Bolivia",15
2011,"Brazil",90
2011,"India",100
2011,"Indonesia",110
2011,"Mexico",106
2011,"Philippines",83
2011,"Singapore",102
2011,"Thailand",149
2011,"Venezuela",274
2011,"Argentina",43
2011,"Bolivia",19
2011,"Brazil",92
2011,"India",84
2011,"Indonesia",99
2011,"Mexico",86
2011,"Philippines",92
2011,"Singapore",106
2011,"Thailand",152
2011,"Venezuela",278
2011,"Argentina",41
2011,"Bolivia",22
2011,"Brazil",79
2011,"India",69
2011,"Indonesia",106
2011,"Mexico",75
2011,"Philippines",85
2011,"Singapore",104
2011,"Thailand",133
2011,"Venezuela",251
2011,"Argentina",29
2011,"Bolivia",19
2011,"Brazil",80
2011,"India",54
2011,"Indonesia",107
2011,"Mexico",67
2011,"Philippines",105
2011,"Singapore",104
2011,"Thailand",123
2011,"Venezuela",232
2011,"Argentina",24
2011,"Bolivia",14
2011,"Brazil",87
2011,"India",40
2011,"Indonesia",104
2011,"Mexico",56
2011,"Philippines",92
2011,"Singapore",102
2011,"Thailand",108
2011,"Venezuela",208
2011,"Argentina",24
2011,"Bolivia",11
2011,"Brazil",83
2011,"India",32
2011,"Indonesia",101
2011,"Mexico",48
2011,"Philippines",98
2011,"Singapore",98
2011,"Thailand",117
2011,"Venezuela",183
2011,"Argentina",24
2011,"Bolivia",16
2011,"Brazil",84
2011,"India",34
2011,"Indonesia",93
2011,"Mexico",49
2011,"Philippines",104
2011,"Singapore",101
2011,"Thailand",101
2011,"Venezuela",182
2012,"Argentina",34
2012,"Bolivia",61
2012,"Brazil",103
2012,"India",33
2012,"Indonesia",106
2012,"Mexico",54
2012,"Philippines",102
2012,"Singapore",109
2012,"Thailand",108
2012,"Venezuela",183
2012,"Argentina",36
2012,"Bolivia",60
2012,"Brazil",112
2012,"India",31
2012,"Indonesia",116
2012,"Mexico",58
2012,"Philippines",97
2012,"Singapore",104
2012,"Thailand",125
2012,"Venezuela",197
2012,"Argentina",36
2012,"Bolivia",58
2012,"Brazil",95
2012,"India",22
2012,"Indonesia",118
2012,"Mexico",60
2012,"Philippines",91
2012,"Singapore",102
2012,"Thailand",134
2012,"Venezuela",203
2012,"Argentina",39
2012,"Bolivia",49
2012,"Brazil",102
2012,"India",18
2012,"Indonesia",113
2012,"Mexico",66
2012,"Philippines",101
2012,"Singapore",104
2012,"Thailand",120
2012,"Venezuela",214
2012,"Argentina",55
2012,"Bolivia",63
2012,"Brazil",109
2012,"India",17
2012,"Indonesia",115
2012,"Mexico",69
2012,"Philippines",123
2012,"Singapore",101
2012,"Thailand",106
2012,"Venezuela",205
2012,"Argentina",77
2012,"Bolivia",87
2012,"Brazil",116
2012,"India",12
2012,"Indonesia",114
2012,"Mexico",59
2012,"Philippines",117
2012,"Singapore",97
2012,"Thailand",127
2012,"Venezuela",198
2012,"Argentina",92
2012,"Bolivia",87
2012,"Brazil",124
2012,"India",12
2012,"Indonesia",105
2012,"Mexico",60
2012,"Philippines",103
2012,"Singapore",112
2012,"Thailand",109
2012,"Venezuela",184
2012,"Argentina",89
2012,"Bolivia",75
2012,"Brazil",141
2012,"India",11
2012,"Indonesia",108
2012,"Mexico",61
2012,"Philippines",120
2012,"Singapore",116
2012,"Thailand",119
2012,"Venezuela",191
2012,"Argentina",77
2012,"Bolivia",77
2012,"Brazil",177
2012,"India",9
2012,"Indonesia",106
2012,"Mexico",71
2012,"Philippines",102
2012,"Singapore",109
2012,"Thailand",98
2012,"Venezuela",198
2012,"Argentina",70
2012,"Bolivia",61
2012,"Brazil",176
2012,"India",7
2012,"Indonesia",112
2012,"Mexico",73
2012,"Philippines",91
2012,"Singapore",111
2012,"Thailand",82
2012,"Venezuela",204
2012,"Argentina",80
2012,"Bolivia",70
2012,"Brazil",188
2012,"India",10
2012,"Indonesia",106
2012,"Mexico",64
2012,"Philippines",92
2012,"Singapore",106
2012,"Thailand",83
2012,"Venezuela",186
2012,"Argentina",70
2012,"Bolivia",61
2012,"Brazil",198
2012,"India",8
2012,"Indonesia",102
2012,"Mexico",63
2012,"Philippines",101
2012,"Singapore",109
2012,"Thailand",86
2012,"Venezuela",184
2012,"Argentina",58
2012,"Bolivia",55
2012,"Brazil",194
2012,"India",10
2012,"Indonesia",106
2012,"Mexico",71
2012,"Philippines",80
2012,"Singapore",108
2012,"Thailand",72
2012,"Venezuela",174
2012,"Argentina",55
2012,"Bolivia",47
2012,"Brazil",177
2012,"India",13
2012,"Indonesia",98
2012,"Mexico",59
2012,"Philippines",78
2012,"Singapore",105
2012,"Thailand",63
2012,"Venezuela",161
2012,"Argentina",55
2012,"Bolivia",45
2012,"Brazil",202
2012,"India",13
2012,"Indonesia",104
2012,"Mexico",72
2012,"Philippines",83
2012,"Singapore",104
2012,"Thailand",62
2012,"Venezuela",169
2012,"Argentina",46
2012,"Bolivia",44
2012,"Brazil",204
2012,"India",15
2012,"Indonesia",100
2012,"Mexico",76
2012,"Philippines",85
2012,"Singapore",106
2012,"Thailand",71
2012,"Venezuela",171
2012,"Argentina",34
2012,"Bolivia",38
2012,"Brazil",217
2012,"India",18
2012,"Indonesia",99
2012,"Mexico",71
2012,"Philippines",76
2012,"Singapore",105
2012,"Thailand",78
2012,"Venezuela",166
2012,"Argentina",29
2012,"Bolivia",34
2012,"Brazil",185
2012,"India",15
2012,"Indonesia",100
2012,"Mexico",70
2012,"Philippines",90
2012,"Singapore",101
2012,"Thailand",92
2012,"Venezuela",165
2012,"Argentina",43
2012,"Bolivia",37
2012,"Brazil",197
2012,"India",22
2012,"Indonesia",100
2012,"Mexico",68
2012,"Philippines",87
2012,"Singapore",108
2012,"Thailand",95
2012,"Venezuela",168
2012,"Argentina",43
2012,"Bolivia",24
2012,"Brazil",186
2012,"India",29
2012,"Indonesia",93
2012,"Mexico",75
2012,"Philippines",116
2012,"Singapore",112
2012,"Thailand",129
2012,"Venezuela",181
2012,"Argentina",34
2012,"Bolivia",23
2012,"Brazil",170
2012,"India",50
2012,"Indonesia",96
2012,"Mexico",83
2012,"Philippines",141
2012,"Singapore",108
2012,"Thailand",155
2012,"Venezuela",197
2012,"Argentina",39
2012,"Bolivia",20
2012,"Brazil",160
2012,"India",60
2012,"Indonesia",100
2012,"Mexico",90
2012,"Philippines",142
2012,"Singapore",113
2012,"Thailand",176
2012,"Venezuela",202
2012,"Argentina",31
2012,"Bolivia",16
2012,"Brazil",114
2012,"India",51
2012,"Indonesia",94
2012,"Mexico",94
2012,"Philippines",170
2012,"Singapore",124
2012,"Thailand",196
2012,"Venezuela",188
2012,"Argentina",29
2012,"Bolivia",15
2012,"Brazil",113
2012,"India",65
2012,"Indonesia",95
2012,"Mexico",97
2012,"Philippines",189
2012,"Singapore",112
2012,"Thailand",258
2012,"Venezuela",182
2012,"Argentina",24
2012,"Bolivia",16
2012,"Brazil",107
2012,"India",66
2012,"Indonesia",96
2012,"Mexico",103
2012,"Philippines",185
2012,"Singapore",119
2012,"Thailand",258
2012,"Venezuela",186
2012,"Argentina",27
2012,"Bolivia",11
2012,"Brazil",93
2012,"India",69
2012,"Indonesia",87
2012,"Mexico",111
2012,"Philippines",197
2012,"Singapore",123
2012,"Thailand",297
2012,"Venezuela",196
2012,"Argentina",19
2012,"Bolivia",9
2012,"Brazil",83
2012,"India",60
2012,"Indonesia",84
2012,"Mexico",117
2012,"Philippines",206
2012,"Singapore",124
2012,"Thailand",300
2012,"Venezuela",200
2012,"Argentina",17
2012,"Bolivia",8
2012,"Brazil",67
2012,"India",55
2012,"Indonesia",83
2012,"Mexico",141
2012,"Philippines",242
2012,"Singapore",133
2012,"Thailand",345
2012,"Venezuela",182
2012,"Argentina",12
2012,"Bolivia",8
2012,"Brazil",51
2012,"India",57
2012,"Indonesia",76
2012,"Mexico",164
2012,"Philippines",286
2012,"Singapore",140
2012,"Thailand",322
2012,"Venezuela",192
2012,"Argentina",12
2012,"Bolivia",8
2012,"Brazil",60
2012,"India",74
2012,"Indonesia",81
2012,"Mexico",196
2012,"Philippines",284
2012,"Singapore",141
2012,"Thailand",334
2012,"Venezuela",200
2012,"Argentina",17
2012,"Bolivia",5
2012,"Brazil",61
2012,"India",91
2012,"Indonesia",78
2012,"Mexico",223
2012,"Philippines",256
2012,"Singapore",122
2012,"Thailand",227
2012,"Venezuela",212
2012,"Argentina",17
2012,"Bolivia",5
2012,"Brazil",59
2012,"India",97
2012,"Indonesia",76
2012,"Mexico",235
2012,"Philippines",236
2012,"Singapore",109
2012,"Thailand",272
2012,"Venezuela",224
2012,"Argentina",19
2012,"Bolivia",10
2012,"Brazil",53
2012,"India",122
2012,"Indonesia",69
2012,"Mexico",258
2012,"Philippines",256
2012,"Singapore",115
2012,"Thailand",254
2012,"Venezuela",235
2012,"Argentina",17
2012,"Bolivia",12
2012,"Brazil",50
2012,"India",147
2012,"Indonesia",70
2012,"Mexico",288
2012,"Philippines",227
2012,"Singapore",115
2012,"Thailand",256
2012,"Venezuela",258
2012,"Argentina",24
2012,"Bolivia",14
2012,"Brazil",49
2012,"India",190
2012,"Indonesia",75
2012,"Mexico",309
2012,"Philippines",212
2012,"Singapore",116
2012,"Thailand",233
2012,"Venezuela",273
2012,"Argentina",29
2012,"Bolivia",12
2012,"Brazil",44
2012,"India",248
2012,"Indonesia",83
2012,"Mexico",337
2012,"Philippines",207
2012,"Singapore",112
2012,"Thailand",221
2012,"Venezuela",269
2012,"Argentina",39
2012,"Bolivia",9
2012,"Brazil",51
2012,"India",228
2012,"Indonesia",80
2012,"Mexico",319
2012,"Philippines",204
2012,"Singapore",113
2012,"Thailand",224
2012,"Venezuela",269
2012,"Argentina",34
2012,"Bolivia",9
2012,"Brazil",54
2012,"India",212
2012,"Indonesia",82
2012,"Mexico",311
2012,"Philippines",184
2012,"Singapore",115
2012,"Thailand",217
2012,"Venezuela",243
2012,"Argentina",27
2012,"Bolivia",6
2012,"Brazil",43
2012,"India",231
2012,"Indonesia",88
2012,"Mexico",315
2012,"Philippines",218
2012,"Singapore",118
2012,"Thailand",181
2012,"Venezuela",236
2012,"Argentina",27
2012,"Bolivia",12
2012,"Brazil",43
2012,"India",302
2012,"Indonesia",86
2012,"Mexico",323
2012,"Philippines",257
2012,"Singapore",118
2012,"Thailand",170
2012,"Venezuela",235
2012,"Argentina",27
2012,"Bolivia",14
2012,"Brazil",38
2012,"India",459
2012,"Indonesia",87
2012,"Mexico",314
2012,"Philippines",311
2012,"Singapore",118
2012,"Thailand",159
2012,"Venezuela",224
2012,"Argentina",31
2012,"Bolivia",12
2012,"Brazil",50
2012,"India",644
2012,"Indonesia",84
2012,"Mexico",316
2012,"Philippines",337
2012,"Singapore",119
2012,"Thailand",142
2012,"Venezuela",243
2012,"Argentina",36
2012,"Bolivia",15
2012,"Brazil",59
2012,"India",1000
2012,"Indonesia",81
2012,"Mexico",311
2012,"Philippines",247
2012,"Singapore",127
2012,"Thailand",152
2012,"Venezuela",272
2012,"Argentina",43
2012,"Bolivia",14
2012,"Brazil",56
2012,"India",913
2012,"Indonesia",84
2012,"Mexico",282
2012,"Philippines",231
2012,"Singapore",128
2012,"Thailand",156
2012,"Venezuela",326
2012,"Argentina",43
2012,"Bolivia",13
2012,"Brazil",63
2012,"India",715
2012,"Indonesia",88
2012,"Mexico",284
2012,"Philippines",220
2012,"Singapore",115
2012,"Thailand",174
2012,"Venezuela",346
2012,"Argentina",41
2012,"Bolivia",13
2012,"Brazil",58
2012,"India",452
2012,"Indonesia",85
2012,"Mexico",231
2012,"Philippines",132
2012,"Singapore",117
2012,"Thailand",181
2012,"Venezuela",333
2012,"Argentina",41
2012,"Bolivia",10
2012,"Brazil",67
2012,"India",401
2012,"Indonesia",95
2012,"Mexico",195
2012,"Philippines",128
2012,"Singapore",120
2012,"Thailand",186
2012,"Venezuela",307
2012,"Argentina",41
2012,"Bolivia",9
2012,"Brazil",57
2012,"India",294
2012,"Indonesia",100
2012,"Mexico",168
2012,"Philippines",134
2012,"Singapore",118
2012,"Thailand",168
2012,"Venezuela",309
2012,"Argentina",34
2012,"Bolivia",14
2012,"Brazil",54
2012,"India",216
2012,"Indonesia",103
2012,"Mexico",162
2012,"Philippines",134
2012,"Singapore",116
2012,"Thailand",187
2012,"Venezuela",277
2012,"Argentina",29
2012,"Bolivia",15
2012,"Brazil",53
2012,"India",177
2012,"Indonesia",106
2012,"Mexico",117
2012,"Philippines",154
2012,"Singapore",115
2012,"Thailand",192
2012,"Venezuela",229
2012,"Argentina",39
2012,"Bolivia",9
2012,"Brazil",59
2012,"India",132
2012,"Indonesia",98
2012,"Mexico",116
2012,"Philippines",171
2012,"Singapore",118
2012,"Thailand",184
2012,"Venezuela",228
2012,"Argentina",34
2012,"Bolivia",8
2012,"Brazil",81
2012,"India",105
2012,"Indonesia",95
2012,"Mexico",103
2012,"Philippines",195
2012,"Singapore",126
2012,"Thailand",155
2012,"Venezuela",235
2012,"Argentina",31
2012,"Bolivia",6
2012,"Brazil",111
2012,"India",93
2012,"Indonesia",102
2012,"Mexico",92
2012,"Philippines",185
2012,"Singapore",126
2012,"Thailand",143
2012,"Venezuela",223
2013,"Argentina",53
2013,"Bolivia",12
2013,"Brazil",127
2013,"India",78
2013,"Indonesia",112
2013,"Mexico",84
2013,"Philippines",172
2013,"Singapore",141
2013,"Thailand",178
2013,"Venezuela",231
2013,"Argentina",60
2013,"Bolivia",21
2013,"Brazil",145
2013,"India",70
2013,"Indonesia",122
2013,"Mexico",79
2013,"Philippines",160
2013,"Singapore",142
2013,"Thailand",171
2013,"Venezuela",221
2013,"Argentina",89
2013,"Bolivia",15
2013,"Brazil",171
2013,"India",63
2013,"Indonesia",114
2013,"Mexico",79
2013,"Philippines",154
2013,"Singapore",152
2013,"Thailand",186
2013,"Venezuela",248
2013,"Argentina",125
2013,"Bolivia",11
2013,"Brazil",178
2013,"India",57
2013,"Indonesia",119
2013,"Mexico",81
2013,"Philippines",169
2013,"Singapore",169
2013,"Thailand",184
2013,"Venezuela",252
2013,"Argentina",106
2013,"Bolivia",15
2013,"Brazil",182
2013,"India",56
2013,"Indonesia",121
2013,"Mexico",85
2013,"Philippines",175
2013,"Singapore",185
2013,"Thailand",177
2013,"Venezuela",267
2013,"Argentina",120
2013,"Bolivia",13
2013,"Brazil",238
2013,"India",54
2013,"Indonesia",109
2013,"Mexico",82
2013,"Philippines",148
2013,"Singapore",184
2013,"Thailand",178
2013,"Venezuela",245
2013,"Argentina",212
2013,"Bolivia",25
2013,"Brazil",275
2013,"India",51
2013,"Indonesia",112
2013,"Mexico",84
2013,"Philippines",113
2013,"Singapore",193
2013,"Thailand",178
2013,"Venezuela",263
2013,"Argentina",181
2013,"Bolivia",22
2013,"Brazil",323
2013,"India",49
2013,"Indonesia",111
2013,"Mexico",86
2013,"Philippines",105
2013,"Singapore",167
2013,"Thailand",147
2013,"Venezuela",312
2013,"Argentina",217
2013,"Bolivia",18
2013,"Brazil",328
2013,"India",35
2013,"Indonesia",107
2013,"Mexico",91
2013,"Philippines",94
2013,"Singapore",162
2013,"Thailand",185
2013,"Venezuela",255
2013,"Argentina",207
2013,"Bolivia",14
2013,"Brazil",368
2013,"India",32
2013,"Indonesia",111
2013,"Mexico",83
2013,"Philippines",91
2013,"Singapore",142
2013,"Thailand",187
2013,"Venezuela",258
2013,"Argentina",188
2013,"Bolivia",22
2013,"Brazil",421
2013,"India",29
2013,"Indonesia",118
2013,"Mexico",85
2013,"Philippines",71
2013,"Singapore",123
2013,"Thailand",200
2013,"Venezuela",288
2013,"Argentina",154
2013,"Bolivia",23
2013,"Brazil",423
2013,"India",25
2013,"Indonesia",111
2013,"Mexico",70
2013,"Philippines",81
2013,"Singapore",143
2013,"Thailand",162
2013,"Venezuela",215
2013,"Argentina",159
2013,"Bolivia",19
2013,"Brazil",501
2013,"India",25
2013,"Indonesia",108
2013,"Mexico",88
2013,"Philippines",63
2013,"Singapore",157
2013,"Thailand",146
2013,"Venezuela",281
2013,"Argentina",154
2013,"Bolivia",15
2013,"Brazil",568
2013,"India",30
2013,"Indonesia",108
2013,"Mexico",93
2013,"Philippines",61
2013,"Singapore",196
2013,"Thailand",138
2013,"Venezuela",215
2013,"Argentina",176
2013,"Bolivia",23
2013,"Brazil",488
2013,"India",22
2013,"Indonesia",104
2013,"Mexico",88
2013,"Philippines",53
2013,"Singapore",219
2013,"Thailand",147
2013,"Venezuela",195
2013,"Argentina",234
2013,"Bolivia",18
2013,"Brazil",383
2013,"India",27
2013,"Indonesia",97
2013,"Mexico",89
2013,"Philippines",49
2013,"Singapore",217
2013,"Thailand",191
2013,"Venezuela",223
2013,"Argentina",152
2013,"Bolivia",16
2013,"Brazil",320
2013,"India",20
2013,"Indonesia",101
2013,"Mexico",87
2013,"Philippines",53
2013,"Singapore",270
2013,"Thailand",187
2013,"Venezuela",218
2013,"Argentina",152
2013,"Bolivia",18
2013,"Brazil",264
2013,"India",25
2013,"Indonesia",102
2013,"Mexico",94
2013,"Philippines",53
2013,"Singapore",252
2013,"Thailand",194
2013,"Venezuela",259
2013,"Argentina",137
